date,I,S,inc,R,cases,ran_cases,index
1958-06-07,2556.63,176929,279.399,2.22051e+06,224.775,225.976,0
1958-06-08,2526.57,176784,275.774,2.22069e+06,221.859,208.942,0
1958-06-09,2496.52,176643,272.165,2.22086e+06,218.955,219.978,0
1958-06-10,2466.49,176505,268.572,2.22103e+06,216.065,217.686,0
1958-06-11,2436.5,176371,264.997,2.22119e+06,213.189,215.858,0
1958-06-12,2406.56,176240,261.441,2.22135e+06,210.328,204.633,0
1958-06-13,2376.68,176113,257.906,2.22151e+06,207.484,203.151,0
1958-06-14,2346.88,175990,254.392,2.22166e+06,204.657,208.555,0
1958-06-15,2317.17,175869,250.901,2.22181e+06,201.848,212.645,0
1958-06-16,2287.56,175753,247.433,2.22196e+06,199.059,197.862,0
1958-06-17,2258.06,175640,243.991,2.2221e+06,196.289,195.162,0
1958-06-18,2228.69,175530,240.574,2.22224e+06,193.541,182.796,0
1958-06-19,2199.46,175424,237.184,2.22238e+06,190.813,193.201,0
1958-06-20,2170.37,175321,233.821,2.22251e+06,188.108,193.342,0
1958-06-21,2141.44,175221,230.487,2.22264e+06,185.426,188.973,0
1958-06-22,2112.67,175125,227.182,2.22276e+06,182.766,183.592,0
1958-06-23,2084.08,175032,223.906,2.22288e+06,180.131,171.142,0
1958-06-24,2055.67,174942,220.661,2.223e+06,177.521,181.668,0
1958-06-25,2027.46,174855,217.447,2.22312e+06,174.935,185.108,0
1958-06-26,1999.45,174772,214.265,2.22323e+06,172.375,171.312,0
1958-06-27,1971.64,174691,211.114,2.22334e+06,169.84,166.418,0
1958-06-28,1944.05,174614,207.997,2.22344e+06,167.332,162.785,0
1958-06-29,1916.69,174540,204.912,2.22354e+06,164.851,176.663,0
1958-06-30,1889.55,174469,201.861,2.22364e+06,162.396,153.503,0
1958-07-01,1862.64,174401,198.844,2.22374e+06,159.969,168.912,0
1958-07-02,1835.98,174336,195.861,2.22383e+06,157.569,166.442,0
1958-07-03,1809.56,174274,192.912,2.22392e+06,155.197,155.275,0
1958-07-04,1783.39,174215,189.998,2.224e+06,152.853,162.445,0
1958-07-05,1757.47,174159,187.119,2.22408e+06,150.537,152.646,0
1958-07-06,1731.82,174105,184.276,2.22416e+06,148.249,142.31,0
1958-07-07,1706.43,174055,181.467,2.22424e+06,145.99,154.868,0
1958-07-08,1681.3,174007,178.694,2.22431e+06,143.759,147.129,0
1958-07-09,1656.44,173962,175.957,2.22438e+06,141.557,146.078,0
1958-07-10,1631.86,173920,173.255,2.22445e+06,139.383,135.766,0
1958-07-11,1607.55,173880,170.589,2.22451e+06,137.238,136.802,0
1958-07-12,1583.52,173843,167.959,2.22457e+06,135.122,140.095,0
1958-07-13,1559.77,173808,165.364,2.22463e+06,133.034,136.028,0
1958-07-14,1536.3,173776,162.805,2.22469e+06,130.976,131.008,0
1958-07-15,1513.12,173747,160.281,2.22474e+06,128.946,128.62,0
1958-07-16,1490.22,173720,157.793,2.22479e+06,126.944,126.532,0
1958-07-17,1467.6,173696,155.341,2.22484e+06,124.971,127.624,0
1958-07-18,1445.28,173674,152.924,2.22488e+06,123.026,118.054,0
1958-07-19,1423.24,173654,150.542,2.22492e+06,121.11,116.625,0
1958-07-20,1401.48,173637,148.195,2.22496e+06,119.222,123.549,0
1958-07-21,1380.02,173622,145.883,2.225e+06,117.362,117.725,0
1958-07-22,1358.84,173609,143.605,2.22503e+06,115.53,113.945,0
1958-07-23,1337.96,173599,141.362,2.22506e+06,113.725,108.866,0
1958-07-24,1317.35,173590,139.154,2.22509e+06,111.948,123.897,0
1958-07-25,1297.04,173584,136.979,2.22512e+06,110.199,110.298,0
1958-07-26,1277.01,173580,134.838,2.22514e+06,108.477,109.647,0
1958-07-27,1257.27,173578,132.731,2.22516e+06,106.781,112.668,0
1958-07-28,1237.81,173579,130.657,2.22518e+06,105.113,103.042,0
1958-07-29,1218.64,173581,128.616,2.2252e+06,103.471,100.645,0
1958-07-30,1199.75,173585,126.608,2.22521e+06,101.856,103.343,0
1958-07-31,1181.14,173592,124.632,2.22523e+06,100.266,100.803,0
1958-08-01,1162.81,173600,122.689,2.22524e+06,98.7027,93.4066,0
1958-08-02,1144.75,173610,120.777,2.22525e+06,97.1647,100.468,0
1958-08-03,1126.97,173622,118.897,2.22525e+06,95.6521,99.1352,0
1958-08-04,1109.47,173636,117.048,2.22525e+06,94.1647,88.3448,0
1958-08-05,1092.23,173651,115.23,2.22526e+06,92.702,94.1276,0
1958-08-06,1075.27,173669,113.443,2.22526e+06,91.264,91.7022,0
1958-08-07,1058.58,173688,111.685,2.22525e+06,89.8502,92.4114,0
1958-08-08,1042.15,173709,109.958,2.22525e+06,88.4605,88.4069,0
1958-08-09,1025.98,173732,108.26,2.22524e+06,87.0945,82.3868,0
1958-08-10,1010.07,173756,106.591,2.22523e+06,85.752,84.2052,0
1958-08-11,994.426,173782,104.951,2.22522e+06,84.4326,82.3239,0
1958-08-12,979.035,173809,103.34,2.22521e+06,83.1362,84.2752,0
1958-08-13,963.897,173839,101.756,2.2252e+06,81.8623,79.9281,0
1958-08-14,949.009,173869,100.201,2.22518e+06,80.6108,80.5213,0
1958-08-15,934.37,173902,98.6722,2.22516e+06,79.3813,83.0551,0
1958-08-16,919.976,173935,97.171,2.22514e+06,78.1735,79.5841,0
1958-08-17,905.825,173970,95.6963,2.22512e+06,76.9872,84.8263,0
1958-08-18,891.915,174007,94.248,2.2251e+06,75.822,71.713,0
1958-08-19,878.241,174045,92.8256,2.22508e+06,74.6777,74.6027,0
1958-08-20,864.801,174085,91.4287,2.22505e+06,73.554,74.4989,0
1958-08-21,851.594,174125,90.0571,2.22502e+06,72.4505,70.5966,0
1958-08-22,838.614,174168,88.7103,2.22499e+06,71.367,68.8551,0
1958-08-23,825.861,174211,87.3879,2.22496e+06,70.3032,68.222,0
1958-08-24,813.331,174256,86.0897,2.22493e+06,69.2587,71.6538,0
1958-08-25,801.021,174302,84.8152,2.2249e+06,68.2334,66.3641,0
1958-08-26,788.927,174349,83.5642,2.22486e+06,67.227,62.164,0
1958-08-27,777.048,174398,82.3362,2.22483e+06,66.239,65.1648,0
1958-08-28,765.381,174447,81.1308,2.22479e+06,65.2693,64.1496,0
1958-08-29,753.922,174498,79.9478,2.22475e+06,64.3176,72.1073,0
1958-08-30,742.668,174550,78.7868,2.22471e+06,63.3836,64.5839,0
1958-08-31,731.617,174604,77.6475,2.22466e+06,62.467,59.1401,0
1958-09-01,720.765,174658,76.5294,2.22462e+06,61.5676,60.6269,0
1958-09-02,710.111,174713,75.4324,2.22458e+06,60.685,58.9546,0
1958-09-03,699.65,174770,74.3559,2.22453e+06,59.819,60.1094,0
1958-09-04,689.381,174827,73.2997,2.22448e+06,58.9693,54.7226,0
1958-09-05,679.299,174886,72.2635,2.22443e+06,58.1357,62.8595,0
1958-09-06,669.403,174946,71.247,2.22438e+06,57.3178,57.9692,0
1958-09-07,659.689,175006,70.2497,2.22433e+06,56.5156,62.6467,0
1958-09-08,650.156,175068,69.2715,2.22428e+06,55.7285,52.4218,0
1958-09-09,640.799,175130,68.3119,2.22423e+06,54.9566,52.6564,0
1958-09-10,631.616,175194,67.3706,2.22417e+06,54.1993,53.6388,0
1958-09-11,622.605,175258,66.4474,2.22412e+06,53.4566,51.075,0
1958-09-12,613.762,175323,65.542,2.22406e+06,52.7282,51.1484,0
1958-09-13,605.086,175390,64.654,2.22401e+06,52.0138,53.4384,0
1958-09-14,596.572,175457,63.7831,2.22395e+06,51.3132,52.7273,0
1958-09-15,588.22,175525,62.9291,2.22389e+06,50.6261,49.9893,0
1958-09-16,580.025,175593,62.0916,2.22383e+06,49.9524,45.6293,0
1958-09-17,571.986,175663,61.2704,2.22377e+06,49.2918,51.3609,0
1958-09-18,564.1,175733,60.4652,2.2237e+06,48.644,49.8846,0
1958-09-19,556.365,175804,59.6757,2.22364e+06,48.0088,53.1416,0
1958-09-20,548.777,175876,58.9016,2.22357e+06,47.3861,46.9932,0
1958-09-21,541.334,175949,58.1427,2.22351e+06,46.7755,51.8146,0
1958-09-22,534.034,176022,57.3987,2.22344e+06,46.177,51.3832,0
1958-09-23,526.875,176096,56.6693,2.22338e+06,45.5902,44.1757,0
1958-09-24,519.854,176171,55.9543,2.22331e+06,45.0149,53.6024,0
1958-09-25,512.969,176247,55.2534,2.22324e+06,44.4511,44.6995,0
1958-09-26,506.217,176323,54.5663,2.22317e+06,43.8983,43.07,0
1958-09-27,499.596,176400,53.8929,2.2231e+06,43.3566,43.7152,0
1958-09-28,493.104,176477,53.2328,2.22303e+06,42.8255,48.0941,0
1958-09-29,486.739,176556,52.5859,2.22296e+06,42.3051,42.6722,0
1958-09-30,480.498,176634,51.9519,2.22289e+06,41.795,41.1952,0
1958-10-01,474.38,176714,51.3305,2.22281e+06,41.2951,41.3524,0
1958-10-02,468.381,176794,50.7216,2.22274e+06,40.8052,37.2721,0
1958-10-03,462.5,176875,50.1248,2.22266e+06,40.3252,38.4193,0
1958-10-04,456.736,176956,49.5401,2.22259e+06,39.8548,38.356,0
1958-10-05,451.085,177038,48.9672,2.22251e+06,39.3938,41.1432,0
1958-10-06,445.546,177120,48.4058,2.22243e+06,38.9422,37.9704,0
1958-10-07,440.117,177203,47.8558,2.22236e+06,38.4997,36.7598,0
1958-10-08,434.795,177286,47.3169,2.22228e+06,38.0662,33.2566,0
1958-10-09,429.58,177370,46.7889,2.2222e+06,37.6415,34.5413,0
1958-10-10,424.469,177455,46.2717,2.22212e+06,37.2254,39.9459,0
1958-10-11,419.46,177540,45.7651,2.22204e+06,36.8178,35.277,0
1958-10-12,414.551,177625,45.2688,2.22196e+06,36.4186,37.8373,0
1958-10-13,409.741,177711,44.7827,2.22188e+06,36.0275,33.934,0
1958-10-14,405.028,177798,44.3066,2.2218e+06,35.6445,33.9707,0
1958-10-15,400.41,177884,43.8403,2.22172e+06,35.2693,36.2699,0
1958-10-16,395.885,177972,43.3837,2.22163e+06,34.902,35.1139,0
1958-10-17,391.452,178060,42.9365,2.22155e+06,34.5422,34.5707,0
1958-10-18,387.11,178148,42.4986,2.22147e+06,34.1899,27.5631,0
1958-10-19,382.855,178236,42.0698,2.22138e+06,33.8449,34.0622,0
1958-10-20,378.688,178325,41.6499,2.2213e+06,33.5072,31.5456,0
1958-10-21,374.605,178415,41.2389,2.22121e+06,33.1765,30.3747,0
1958-10-22,370.607,178505,40.8365,2.22112e+06,32.8528,30.353,0
1958-10-23,366.691,178595,40.4426,2.22104e+06,32.5358,30.6593,0
1958-10-24,362.855,178686,40.057,2.22095e+06,32.2256,31.3617,0
1958-10-25,359.099,178777,39.6796,2.22086e+06,31.922,29.5239,0
1958-10-26,355.421,178868,39.3102,2.22078e+06,31.6248,27.5557,0
1958-10-27,351.819,178960,38.9487,2.22069e+06,31.334,30.5768,0
1958-10-28,348.292,179052,38.5949,2.2206e+06,31.0494,29.3086,0
1958-10-29,344.839,179144,38.2488,2.22051e+06,30.771,27.6415,0
1958-10-30,341.459,179237,37.9102,2.22042e+06,30.4985,33.0232,0
1958-10-31,338.15,179330,37.5789,2.22033e+06,30.232,28.7881,0
1958-11-01,334.911,179424,37.2548,2.22024e+06,29.9713,31.7739,0
1958-11-02,331.74,179517,36.9378,2.22015e+06,29.7163,28.5114,0
1958-11-03,328.637,179611,36.6278,2.22006e+06,29.4668,23.8431,0
1958-11-04,325.6,179706,36.3246,2.21997e+06,29.2229,30.3873,0
1958-11-05,322.628,179800,36.0281,2.21988e+06,28.9844,29.8602,0
1958-11-06,319.72,179895,35.7382,2.21979e+06,28.7512,29.2538,0
1958-11-07,316.874,179990,35.4549,2.21969e+06,28.5233,26.6927,0
1958-11-08,314.091,180086,35.1779,2.2196e+06,28.3004,27.0602,0
1958-11-09,311.368,180182,34.9072,2.21951e+06,28.0826,26.2318,0
1958-11-10,308.704,180278,34.6426,2.21941e+06,27.8698,33.1986,0
1958-11-11,306.099,180374,34.3841,2.21932e+06,27.6618,28.9116,0
1958-11-12,303.551,180470,34.1315,2.21923e+06,27.4587,24.1872,0
1958-11-13,301.06,180567,33.8848,2.21913e+06,27.2602,31.0944,0
1958-11-14,298.625,180664,33.6439,2.21904e+06,27.0663,24.0916,0
1958-11-15,296.243,180761,33.4086,2.21894e+06,26.8771,27.0176,0
1958-11-16,293.916,180859,33.1789,2.21885e+06,26.6922,31.3805,0
1958-11-17,291.641,180956,32.9546,2.21875e+06,26.5118,26.4784,0
1958-11-18,289.418,181054,32.7357,2.21866e+06,26.3357,26.0344,0
1958-11-19,287.245,181152,32.5221,2.21856e+06,26.1639,22.8175,0
1958-11-20,285.123,181250,32.3138,2.21846e+06,25.9963,28.557,0
1958-11-21,283.05,181349,32.1105,2.21837e+06,25.8327,28.1717,0
1958-11-22,281.025,181448,31.9122,2.21827e+06,25.6732,28.4343,0
1958-11-23,279.047,181546,31.7189,2.21817e+06,25.5177,26.8256,0
1958-11-24,277.117,181646,31.5305,2.21808e+06,25.3661,24.4643,0
1958-11-25,275.232,181745,31.3469,2.21798e+06,25.2184,26.8676,0
1958-11-26,273.392,181844,31.168,2.21788e+06,25.0745,26.1124,0
1958-11-27,271.597,181944,30.9937,2.21778e+06,24.9343,27.4554,0
1958-11-28,269.845,182043,30.824,2.21769e+06,24.7977,18.1521,0
1958-11-29,268.137,182143,30.6587,2.21759e+06,24.6648,24.9031,0
1958-11-30,266.47,182243,30.498,2.21749e+06,24.5354,26.3366,0
1958-12-01,264.846,182344,30.3415,2.21739e+06,24.4096,25.1226,0
1958-12-02,263.262,182444,30.1894,2.21729e+06,24.2872,23.71,0
1958-12-03,261.718,182544,30.0414,2.21719e+06,24.1682,22.8265,0
1958-12-04,260.214,182645,29.8977,2.21709e+06,24.0525,26.0557,0
1958-12-05,258.749,182746,29.758,2.217e+06,23.9401,24.0463,0
1958-12-06,257.322,182847,29.6223,2.2169e+06,23.831,26.4162,0
1958-12-07,255.933,182948,29.4906,2.2168e+06,23.7251,22.412,0
1958-12-08,254.581,183049,29.3629,2.2167e+06,23.6223,23.5848,0
1958-12-09,253.266,183150,29.239,2.2166e+06,23.5226,23.5723,0
1958-12-10,251.986,183252,29.1188,2.2165e+06,23.426,24.2429,0
1958-12-11,250.742,183353,29.0025,2.2164e+06,23.3323,21.8485,0
1958-12-12,249.533,183455,28.8898,2.2163e+06,23.2417,24.2708,0
1958-12-13,248.359,183556,28.7807,2.2162e+06,23.1539,22.7659,0
1958-12-14,247.218,183658,28.6752,2.21609e+06,23.0691,21.6216,0
1958-12-15,246.11,183760,28.5733,2.21599e+06,22.9871,26.2499,0
1958-12-16,245.035,183862,28.4748,2.21589e+06,22.9078,21.1389,0
1958-12-17,243.993,183964,28.3798,2.21579e+06,22.8314,23.5509,0
1958-12-18,242.983,184066,28.2881,2.21569e+06,22.7576,20.3644,0
1958-12-19,242.003,184169,28.1998,2.21559e+06,22.6866,23.7608,0
1958-12-20,241.055,184271,28.1147,2.21549e+06,22.6182,23.5128,0
1958-12-21,240.137,184373,28.0329,2.21539e+06,22.5524,20.913,0
1958-12-22,239.25,184476,27.9543,2.21528e+06,22.4891,24.1676,0
1958-12-23,238.391,184579,27.8789,2.21518e+06,22.4284,21.5292,0
1958-12-24,237.562,184681,27.8065,2.21508e+06,22.3702,25.9746,0
1958-12-25,236.762,184784,27.7373,2.21498e+06,22.3145,25.2726,0
1958-12-26,235.99,184887,27.671,2.21488e+06,22.2612,21.0123,0
1958-12-27,235.246,184989,27.6078,2.21478e+06,22.2103,21.7636,0
1958-12-28,234.53,185092,27.5475,2.21467e+06,22.1618,19.659,0
1958-12-29,233.841,185195,27.4901,2.21457e+06,22.1156,20.7215,0
1958-12-30,233.178,185298,27.4356,2.21447e+06,22.0718,21.7822,0
1958-12-31,232.542,185401,27.3839,2.21437e+06,22.0302,20.1294,0
1959-01-01,231.932,185504,27.335,2.21426e+06,21.9908,22.2653,0
1959-01-02,231.348,185608,27.2888,2.21416e+06,21.9537,23.4233,0
1959-01-03,230.789,185711,27.2454,2.21406e+06,21.9188,23.1105,0
1959-01-04,230.255,185814,27.2047,2.21396e+06,21.8861,22.5473,0
1959-01-05,229.746,185917,27.1667,2.21385e+06,21.8554,18.8612,0
1959-01-06,229.261,186020,27.1312,2.21375e+06,21.8269,18.5833,0
1959-01-07,228.801,186124,27.0984,2.21365e+06,21.8005,20.8995,0
1959-01-08,228.364,186227,27.0681,2.21354e+06,21.7762,21.5214,0
1959-01-09,227.95,186330,27.0404,2.21344e+06,21.7538,18.6016,0
1959-01-10,227.559,186434,27.0151,2.21334e+06,21.7335,21.8738,0
1959-01-11,227.192,186537,26.9923,2.21324e+06,21.7152,20.2981,0
1959-01-12,226.847,186640,26.9719,2.21313e+06,21.6988,23.3947,0
1959-01-13,226.524,186744,26.954,2.21303e+06,21.6843,21.122,0
1959-01-14,226.223,186847,26.9384,2.21293e+06,21.6718,17.6126,0
1959-01-15,225.943,186951,26.9252,2.21282e+06,21.6611,20.6445,0
1959-01-16,225.686,187054,26.9142,2.21272e+06,21.6524,22.4165,0
1959-01-17,225.449,187158,26.9056,2.21262e+06,21.6454,21.8285,0
1959-01-18,225.233,187261,26.8992,2.21251e+06,21.6403,18.5623,0
1959-01-19,225.038,187364,26.8951,2.21241e+06,21.637,21.228,0
1959-01-20,224.863,187468,26.8932,2.21231e+06,21.6354,21.557,0
1959-01-21,224.708,187571,26.8934,2.2122e+06,21.6356,21.3274,0
1959-01-22,224.573,187675,26.8958,2.2121e+06,21.6375,20.771,0
1959-01-23,224.457,187778,26.9003,2.212e+06,21.6412,21.4992,0
1959-01-24,224.361,187882,26.907,2.21189e+06,21.6465,23.6604,0
1959-01-25,224.284,187985,26.9157,2.21179e+06,21.6535,16.5885,0
1959-01-26,224.226,188088,26.9264,2.21169e+06,21.6622,19.5459,0
1959-01-27,224.187,188192,26.9392,2.21158e+06,21.6725,22.7684,0
1959-01-28,224.166,188295,26.954,2.21148e+06,21.6843,21.5874,0
1959-01-29,224.163,188398,26.9707,2.21138e+06,21.6978,21.1783,0
1959-01-30,224.178,188502,26.9895,2.21127e+06,21.7129,20.3934,0
1959-01-31,224.211,188605,27.0101,2.21117e+06,21.7295,22.35,0
1959-02-01,224.261,188708,27.0326,2.21107e+06,21.7476,23.0749,0
1959-02-02,224.329,188811,27.0571,2.21096e+06,21.7673,19.487,0
1959-02-03,224.414,188915,27.0834,2.21086e+06,21.7884,25.8969,0
1959-02-04,224.516,189018,27.1115,2.21076e+06,21.811,19.7531,0
1959-02-05,224.634,189121,27.1414,2.21065e+06,21.8351,21.3674,0
1959-02-06,224.769,189224,27.1731,2.21055e+06,21.8606,22.1976,0
1959-02-07,224.92,189327,27.2066,2.21045e+06,21.8876,21.5134,0
1959-02-08,225.087,189430,27.2418,2.21034e+06,21.9159,19.8272,0
1959-02-09,225.27,189533,27.2788,2.21024e+06,21.9456,23.7359,0
1959-02-10,225.469,189636,27.3174,2.21014e+06,21.9767,24.8894,0
1959-02-11,225.683,189739,27.3578,2.21004e+06,22.0092,23.2039,0
1959-02-12,225.913,189842,27.3997,2.20993e+06,22.043,22.5935,0
1959-02-13,226.157,189945,27.4434,2.20983e+06,22.078,22.0966,0
1959-02-14,226.417,190047,27.4886,2.20973e+06,22.1144,20.9443,0
1959-02-15,226.691,190150,27.5354,2.20962e+06,22.1521,21.8276,0
1959-02-16,226.98,190253,27.5838,2.20952e+06,22.191,20.9439,0
1959-02-17,227.283,190355,27.6337,2.20942e+06,22.2312,21.984,0
1959-02-18,227.6,190458,27.6851,2.20931e+06,22.2725,20.6472,0
1959-02-19,227.931,190560,27.7381,2.20921e+06,22.3151,22.6059,0
1959-02-20,228.276,190663,27.7925,2.20911e+06,22.3589,23.6953,0
1959-02-21,228.634,190765,27.8484,2.20901e+06,22.4039,20.1442,0
1959-02-22,229.006,190867,27.9057,2.2089e+06,22.45,22.6917,0
1959-02-23,229.391,190969,27.9645,2.2088e+06,22.4973,18.2608,0
1959-02-24,229.789,191072,28.0246,2.2087e+06,22.5457,21.9833,0
1959-02-25,230.2,191174,28.0861,2.2086e+06,22.5951,22.4265,0
1959-02-26,230.624,191276,28.149,2.20849e+06,22.6457,23.746,0
1959-02-27,231.06,191378,28.2132,2.20839e+06,22.6974,24.6123,0
1959-02-28,231.508,191480,28.2787,2.20829e+06,22.7501,20.9784,0
1959-03-01,231.969,191581,28.3455,2.20819e+06,22.8038,20.2748,0
1959-03-02,232.441,191683,28.4136,2.20808e+06,22.8586,24.4644,0
1959-03-03,232.925,191785,28.4829,2.20798e+06,22.9143,22.7899,0
1959-03-04,233.421,191886,28.5534,2.20788e+06,22.9711,23.0158,0
1959-03-05,233.928,191988,28.6252,2.20778e+06,23.0288,24.3828,0
1959-03-06,234.446,192089,28.6981,2.20768e+06,23.0875,24.6954,0
1959-03-07,234.976,192191,28.7722,2.20757e+06,23.1471,22.3895,0
1959-03-08,235.516,192292,28.8474,2.20747e+06,23.2076,25.3831,0
1959-03-09,236.067,192393,28.9238,2.20737e+06,23.2691,24.299,0
1959-03-10,236.629,192494,29.0013,2.20727e+06,23.3314,27.7083,0
1959-03-11,237.201,192595,29.0798,2.20717e+06,23.3946,22.1532,0
1959-03-12,237.783,192696,29.1594,2.20707e+06,23.4586,23.759,0
1959-03-13,238.375,192797,29.2401,2.20696e+06,23.5235,27.3848,0
1959-03-14,238.977,192898,29.3218,2.20686e+06,23.5892,25.3679,0
1959-03-15,239.588,192999,29.4044,2.20676e+06,23.6557,26.5728,0
1959-03-16,240.209,193099,29.4881,2.20666e+06,23.723,21.5222,0
1959-03-17,240.84,193200,29.5727,2.20656e+06,23.7911,23.4368,0
1959-03-18,241.479,193300,29.6582,2.20646e+06,23.8599,22.5563,0
1959-03-19,242.128,193401,29.7447,2.20636e+06,23.9294,27.6573,0
1959-03-20,242.785,193501,29.832,2.20626e+06,23.9997,21.48,0
1959-03-21,243.451,193601,29.9203,2.20616e+06,24.0707,21.4959,0
1959-03-22,244.125,193701,30.0094,2.20605e+06,24.1424,21.9613,0
1959-03-23,244.808,193801,30.0993,2.20595e+06,24.2147,26.676,0
1959-03-24,245.499,193901,30.19,2.20585e+06,24.2877,21.8703,0
1959-03-25,246.197,194001,30.2816,2.20575e+06,24.3614,23.5094,0
1959-03-26,246.904,194101,30.3739,2.20565e+06,24.4356,26.0689,0
1959-03-27,247.618,194200,30.467,2.20555e+06,24.5105,22.5095,0
1959-03-28,248.339,194300,30.5608,2.20545e+06,24.586,19.7808,0
1959-03-29,249.068,194399,30.6553,2.20535e+06,24.6621,24.2817,0
1959-03-30,249.804,194498,30.7506,2.20525e+06,24.7387,24.445,0
1959-03-31,250.547,194598,30.8465,2.20515e+06,24.8158,23.3683,0
1959-04-01,251.296,194697,30.9431,2.20505e+06,24.8935,25.6616,0
1959-04-02,252.053,194796,31.0403,2.20495e+06,24.9718,25.5154,0
1959-04-03,252.815,194894,31.1381,2.20485e+06,25.0505,26.1388,0
1959-04-04,253.584,194993,31.2366,2.20475e+06,25.1297,26.948,0
1959-04-05,254.36,195092,31.3357,2.20465e+06,25.2094,26.7015,0
1959-04-06,255.141,195191,31.4353,2.20455e+06,25.2895,27.8111,0
1959-04-07,255.928,195289,31.5354,2.20446e+06,25.3701,24.5305,0
1959-04-08,256.72,195387,31.6362,2.20436e+06,25.4511,28.624,0
1959-04-09,257.519,195486,31.7374,2.20426e+06,25.5326,27.0169,0
1959-04-10,258.322,195584,31.8391,2.20416e+06,25.6144,22.8008,0
1959-04-11,259.131,195682,31.9413,2.20406e+06,25.6966,26.1891,0
1959-04-12,259.945,195780,32.044,2.20396e+06,25.7792,24.5354,0
1959-04-13,260.763,195878,32.1471,2.20386e+06,25.8622,25.3285,0
1959-04-14,261.587,195975,32.2507,2.20376e+06,25.9455,24.8271,0
1959-04-15,262.415,196073,32.3547,2.20366e+06,26.0292,26.5716,0
1959-04-16,263.247,196171,32.4591,2.20357e+06,26.1132,28.5358,0
1959-04-17,264.084,196268,32.5639,2.20347e+06,26.1975,26.1811,0
1959-04-18,264.926,196365,32.6691,2.20337e+06,26.2821,28.0577,0
1959-04-19,265.771,196462,32.7746,2.20327e+06,26.367,25.7922,0
1959-04-20,266.62,196560,32.8805,2.20317e+06,26.4522,25.2577,0
1959-04-21,267.473,196657,32.9867,2.20308e+06,26.5376,25.4611,0
1959-04-22,268.329,196753,33.0932,2.20298e+06,26.6233,24.325,0
1959-04-23,269.19,196850,33.2,2.20288e+06,26.7093,26.38,0
1959-04-24,270.053,196947,33.3072,2.20278e+06,26.7955,27.0443,0
1959-04-25,270.92,197043,33.4146,2.20269e+06,26.8819,27.1614,0
1959-04-26,271.79,197140,33.5223,2.20259e+06,26.9685,24.901,0
1959-04-27,272.663,197236,33.6303,2.20249e+06,27.0554,30.404,0
1959-04-28,273.539,197332,33.7385,2.20239e+06,27.1424,28.3929,0
1959-04-29,274.418,197428,33.8469,2.2023e+06,27.2297,27.6132,0
1959-04-30,275.3,197524,33.9556,2.2022e+06,27.3171,29.5391,0
1959-05-01,276.184,197620,34.0645,2.2021e+06,27.4047,25.9834,0
1959-05-02,277.071,197716,34.1736,2.20201e+06,27.4925,25.7528,0
1959-05-03,277.961,197811,34.2829,2.20191e+06,27.5805,23.5527,0
1959-05-04,278.852,197907,34.3925,2.20181e+06,27.6686,30.7519,0
1959-05-05,279.746,198002,34.5022,2.20172e+06,27.7568,27.2133,0
1959-05-06,280.643,198098,34.6121,2.20162e+06,27.8452,24.0621,0
1959-05-07,281.541,198193,34.7222,2.20153e+06,27.9338,31.4424,0
1959-05-08,282.441,198288,34.8324,2.20143e+06,28.0225,25.7155,0
1959-05-09,283.344,198383,34.9428,2.20133e+06,28.1113,28.3986,0
1959-05-10,284.248,198478,35.0534,2.20124e+06,28.2003,30.1496,0
1959-05-11,285.154,198572,35.1642,2.20114e+06,28.2894,29.2225,0
1959-05-12,286.062,198667,35.2751,2.20105e+06,28.3786,31.4363,0
1959-05-13,286.971,198762,35.3862,2.20095e+06,28.468,28.4901,0
1959-05-14,287.882,198856,35.4974,2.20086e+06,28.5575,32.4998,0
1959-05-15,288.795,198950,35.6088,2.20076e+06,28.6471,25.5607,0
1959-05-16,289.71,199044,35.7203,2.20067e+06,28.7368,32.4968,0
1959-05-17,290.626,199138,35.832,2.20057e+06,28.8267,28.16,0
1959-05-18,291.543,199232,35.9439,2.20048e+06,28.9167,30.8334,0
1959-05-19,292.462,199326,36.0559,2.20038e+06,29.0068,32.3544,0
1959-05-20,293.383,199420,36.168,2.20029e+06,29.097,28.4978,0
1959-05-21,294.305,199513,36.2804,2.20019e+06,29.1874,30.4285,0
1959-05-22,295.229,199607,36.3929,2.2001e+06,29.2779,32.7384,0
1959-05-23,296.153,199700,36.5056,2.2e+06,29.3685,28.2612,0
1959-05-24,297.08,199793,36.6184,2.19991e+06,29.4593,27.5844,0
1959-05-25,298.008,199886,36.7315,2.19982e+06,29.5503,32.1949,0
1959-05-26,298.937,199979,36.8447,2.19972e+06,29.6414,26.3556,0
1959-05-27,299.868,200072,36.9581,2.19963e+06,29.7326,27.6785,0
1959-05-28,300.801,200165,37.0718,2.19953e+06,29.8241,34.2039,0
1959-05-29,301.735,200258,37.1856,2.19944e+06,29.9157,27.9672,0
1959-05-30,302.67,200350,37.2997,2.19935e+06,30.0074,33.8132,0
1959-05-31,303.607,200442,37.4141,2.19925e+06,30.0994,30.3429,0
1959-06-01,304.546,200535,37.5286,2.19916e+06,30.1916,30.8441,0
1959-06-02,305.487,200627,37.6435,2.19907e+06,30.284,31.6527,0
1959-06-03,306.43,200719,37.7586,2.19897e+06,30.3766,30.6685,0
1959-06-04,307.374,200811,37.874,2.19888e+06,30.4695,32.1472,0
