date,I,S,inc,R,cases,ran_cases,index
1957-11-01,554.554,155953,219.786,3.07332e+06,108.753,106.562,0
1957-11-08,483.794,156743,193.674,3.07205e+06,95.8323,87.1606,0
1957-11-15,424.256,157556,171.731,3.07074e+06,84.9746,78.4618,0
1957-11-22,374.171,158387,153.28,3.0694e+06,75.8451,79.0905,0
1957-11-29,332.037,159235,137.758,3.06804e+06,68.1642,66.6229,0
1957-12-06,296.584,160095,124.692,3.06667e+06,61.6991,65.6976,0
1957-12-13,266.75,160967,113.692,3.06527e+06,56.256,54.6314,0
1957-12-20,241.641,161848,104.432,3.06386e+06,51.6742,38.098,0
1957-12-27,220.512,162737,96.643,3.06244e+06,47.8201,58.2675,0
1958-01-03,202.743,163633,90.1005,3.06105e+06,44.5829,37.4397,0
1958-01-10,187.812,164535,84.6151,3.05976e+06,41.8686,38.8184,0
1958-01-17,175.287,165441,80.0324,3.05846e+06,39.601,45.6137,0
1958-01-24,164.809,166352,76.2231,3.05716e+06,37.7161,49.0723,0
1958-01-31,156.075,167265,73.0777,3.05585e+06,36.1598,35.2222,0
1958-02-07,148.834,168181,70.5031,3.05454e+06,34.8858,36.9794,0
1958-02-14,142.87,169100,68.4191,3.05323e+06,33.8546,26.0007,0
1958-02-21,138,170020,66.7563,3.05191e+06,33.0318,28.2601,0
1958-02-28,134.067,170941,65.4529,3.05059e+06,32.3869,34.1502,0
1958-03-07,130.932,171864,64.4534,3.04927e+06,31.8923,36.3095,0
1958-03-14,128.473,172787,63.7068,3.04794e+06,31.5229,30.8916,0
1958-03-21,126.579,173711,63.1652,3.04662e+06,31.2549,18.3553,0
1958-03-28,125.147,174636,62.7832,3.04529e+06,31.0659,31.9733,0
1958-04-04,124.082,175560,62.5169,3.04396e+06,30.9341,35.1987,0
1958-04-11,123.293,176486,62.3237,3.04264e+06,30.8385,39.8727,0
1958-04-18,122.694,177411,62.1624,3.04131e+06,30.7587,23.2928,0
1958-04-25,122.201,178337,61.9933,3.03998e+06,30.675,29.4953,0
1958-05-02,121.734,179262,61.7788,3.03865e+06,30.5689,34.8624,0
1958-05-09,121.221,180189,61.484,3.03733e+06,30.4231,30.7122,0
1958-05-16,120.59,181116,61.0779,3.036e+06,30.2221,30.959,0
1958-05-23,119.78,182043,60.5341,3.03467e+06,29.953,31.2867,0
1958-05-30,118.739,182971,59.8317,3.03334e+06,29.6055,33.8493,0
1958-06-06,117.422,183900,58.9564,3.03201e+06,29.1724,33.8695,0
1958-06-13,115.799,184831,57.9011,3.03068e+06,28.6502,27.4521,0
1958-06-20,113.851,185762,56.6659,3.02934e+06,28.039,24.7618,0
1958-06-27,111.574,186695,55.2583,3.02801e+06,27.3425,28.5227,0
1958-07-04,108.976,187630,53.6927,3.02667e+06,26.5678,27.3322,0
1958-07-11,106.079,188567,51.9898,3.02534e+06,25.7252,21.1493,0
1958-07-18,102.915,189505,50.175,3.024e+06,24.8272,27.8282,0
1958-07-25,99.5272,190446,48.2777,3.02266e+06,23.8884,22.5034,0
1958-08-01,95.9664,191388,46.3292,3.02132e+06,22.9242,18.3537,0
1958-08-08,92.2878,192332,44.3617,3.01998e+06,21.9507,20.0043,0
1958-08-15,88.5495,193279,42.4069,3.01863e+06,20.9835,17.2461,0
1958-08-22,84.8096,194228,40.4947,3.01728e+06,20.0373,24.6832,0
1958-08-29,81.1246,195178,38.6526,3.01593e+06,19.1258,20.9742,0
1958-09-05,77.5469,196130,36.9047,3.01458e+06,18.2609,15.6624,0
1958-09-12,74.1245,197084,35.2717,3.01323e+06,17.4529,19.5491,0
1958-09-19,70.8994,198040,33.7712,3.01187e+06,16.7104,14.213,0
1958-09-26,67.9082,198997,32.4174,3.01052e+06,16.0405,18.1163,0
1958-10-03,65.1814,199955,31.2216,3.00916e+06,15.4488,13.8765,0
1958-10-10,62.7448,200914,30.1933,3.0078e+06,14.94,8.54799,0
1958-10-17,60.6201,201875,29.3404,3.00644e+06,14.518,14.235,0
1958-10-24,58.8257,202836,28.67,3.00508e+06,14.1863,12.7567,0
1958-10-31,57.3784,203797,28.1892,3.00371e+06,13.9484,10.3375,0
1958-11-07,56.2946,204759,27.9061,3.00235e+06,13.8083,12.4371,0
1958-11-14,55.5917,205721,27.8303,3.00098e+06,13.7708,13.8492,0
1958-11-21,55.2894,206683,27.9736,2.99962e+06,13.8417,12.458,0
1958-11-28,55.4119,207645,28.3513,2.99826e+06,14.0286,21.888,0
1958-12-05,55.9887,208606,28.9827,2.99689e+06,14.341,13.9063,0
1958-12-12,57.0571,209567,29.8923,2.99553e+06,14.7911,16.2095,0
1958-12-19,58.6637,210526,31.1108,2.99416e+06,15.394,19.2072,0
1958-12-26,60.8663,211483,32.6761,2.9928e+06,16.1686,20.6692,0
1959-01-02,63.737,212439,34.6353,2.99147e+06,17.138,16.574,0
1959-01-09,67.3624,213393,37.0437,2.99033e+06,18.3297,14.6082,0
1959-01-16,71.8492,214344,39.97,2.98919e+06,19.7777,17.5341,0
1959-01-23,77.3275,215293,43.4982,2.98806e+06,21.5235,24.8723,0
1959-01-30,83.9539,216237,47.7277,2.98692e+06,23.6162,18.6197,0
1959-02-06,91.915,217177,52.7761,2.98579e+06,26.1143,29.3575,0
1959-02-13,101.432,218112,58.7821,2.98467e+06,29.0861,26.4362,0
1959-02-20,112.766,219040,65.9072,2.98354e+06,32.6117,30.7942,0
1959-02-27,126.219,219960,74.3374,2.98243e+06,36.7831,39.4918,0
1959-03-06,142.141,220870,84.2851,2.98132e+06,41.7053,36.5811,0
1959-03-13,160.927,221769,95.9885,2.98022e+06,47.4963,57.2937,0
1959-03-20,183.023,222656,109.711,2.97913e+06,54.2862,56.5875,0
1959-03-27,208.921,223526,125.737,2.97805e+06,62.216,65.4989,0
1959-04-03,239.15,224379,144.366,2.97698e+06,71.4342,71.5322,0
1959-04-10,274.269,225210,165.907,2.97593e+06,82.093,74.4456,0
1959-04-17,314.85,226017,190.661,2.9749e+06,94.3415,87.2971,0
1959-04-24,361.455,226797,218.908,2.97389e+06,108.319,106.243,0
1959-05-01,414.606,227545,250.888,2.97291e+06,124.143,117.014,0
1959-05-08,474.755,228258,286.779,2.97195e+06,141.902,153.709,0
1959-05-15,542.241,228931,326.674,2.97103e+06,161.643,165.762,0
1959-05-22,617.256,229562,370.56,2.97014e+06,183.358,182.531,0
1959-05-29,699.8,230145,418.298,2.9693e+06,206.979,222.054,0
1959-06-05,789.654,230677,469.612,2.96849e+06,232.37,215.691,0
1959-06-12,886.355,231156,524.087,2.96773e+06,259.325,281.048,0
1959-06-19,989.192,231578,581.174,2.96703e+06,287.572,273.461,0
1959-06-26,1097.22,231942,640.212,2.96637e+06,316.785,330.86,0
1959-07-03,1209.28,232246,700.458,2.96577e+06,346.595,332.599,0
1959-07-10,1324.07,232490,761.132,2.96523e+06,376.618,404.077,0
1959-07-17,1440.2,232675,821.463,2.96475e+06,406.47,427.386,0
1959-07-24,1556.31,232801,880.746,2.96432e+06,435.804,418.919,0
1959-07-31,1671.08,232870,938.387,2.96396e+06,464.325,473.045,0
1959-08-07,1783.43,232885,993.947,2.96365e+06,491.817,457.933,0
1959-08-14,1892.48,232847,1047.18,2.96339e+06,518.157,541.606,0
1959-08-21,1997.7,232759,1098.04,2.96319e+06,543.324,542.434,0
1959-08-28,2098.92,232623,1146.71,2.96304e+06,567.407,556.426,0
1959-09-04,2196.33,232441,1193.58,2.96295e+06,590.596,601.574,0
1959-09-11,2290.52,232214,1239.22,2.9629e+06,613.18,611.653,0
1959-09-18,2382.45,231943,1284.39,2.96289e+06,635.534,630.051,0
1959-09-25,2473.4,231628,1330.02,2.96293e+06,658.109,649.432,0
1959-10-02,2564.96,231266,1377.12,2.96302e+06,681.418,675.082,0
1959-10-09,2658.98,230855,1426.86,2.96316e+06,706.028,708.979,0
1959-10-16,2757.56,230392,1480.46,2.96334e+06,732.552,730.612,0
1959-10-23,2862.97,229871,1539.25,2.96357e+06,761.639,757.172,0
1959-10-30,2977.67,229285,1604.6,2.96386e+06,793.976,788.91,0
1959-11-06,3104.28,228627,1677.97,2.96421e+06,830.278,811.975,0
1959-11-13,3245.54,227888,1760.85,2.96462e+06,871.288,887.642,0
1959-11-20,3404.3,227055,1854.78,2.96512e+06,917.77,904.646,0
1959-11-27,3583.51,226117,1961.34,2.96569e+06,970.495,989.324,0
1959-12-04,3786.12,225059,2082.06,2.96636e+06,1030.23,1067.35,0
1959-12-11,4015.08,223866,2218.39,2.96715e+06,1097.69,1098.67,0
1959-12-18,4273.11,222522,2371.63,2.96805e+06,1173.51,1218.26,0
1959-12-25,4562.65,221007,2542.75,2.96909e+06,1258.19,1327.1,0
1960-01-01,4885.5,219304,2732.27,2.97029e+06,1351.96,1361.21,0
1960-01-08,5242.63,217395,2940.04,2.97157e+06,1454.77,1439.58,0
1960-01-15,5633.71,215262,3164.96,2.97303e+06,1566.06,1579.76,0
1960-01-22,6056.63,212891,3404.64,2.9747e+06,1684.66,1655.19,0
1960-01-29,6507,210272,3655.17,2.97659e+06,1808.63,1806.51,0
1960-02-05,6977.76,207399,3910.97,2.97872e+06,1935.19,1891.75,0
1960-02-12,7458.78,204274,4164.58,2.98108e+06,2060.69,2003.15,0
1960-02-19,7936.77,200909,4406.9,2.98369e+06,2180.59,2167.54,0
1960-02-26,8395.55,197325,4627.46,2.98654e+06,2289.73,2256.77,0
1960-03-04,8816.68,193556,4815.16,2.98961e+06,2382.6,2381.27,0
1960-03-11,9180.62,189645,4959.13,2.99288e+06,2453.84,2423.15,0
1960-03-18,9468.28,185646,5049.89,2.99632e+06,2498.75,2470.56,0
1960-03-25,9662.73,181618,5080.35,2.99987e+06,2513.82,2540.92,0
1960-04-01,9750.96,177626,5046.72,3.0035e+06,2497.18,2476.21,0
1960-04-08,9725.28,173735,4948.96,3.00714e+06,2448.81,2464.83,0
1960-04-15,9584.1,170003,4790.82,3.01073e+06,2370.56,2316.35,0
1960-04-22,9332.07,166486,4579.31,3.01423e+06,2265.9,2264.68,0
1960-04-29,8979.47,163225,4323.92,3.01756e+06,2139.53,2112.66,0
1960-05-06,8541.03,160256,4035.53,3.02069e+06,1996.83,2015.42,0
1960-05-13,8034.44,157598,3725.44,3.02358e+06,1843.39,1808.37,0
1960-05-20,7478.73,155263,3404.44,3.02619e+06,1684.56,1698.53,0
1960-05-27,6892.84,153251,3082.17,3.02851e+06,1525.09,1575.07,0
1960-06-03,6294.38,151557,2766.69,3.03053e+06,1368.99,1420.35,0
1960-06-10,5698.87,150167,2464.36,3.03224e+06,1219.4,1231.14,0
1960-06-17,5119.18,149063,2179.82,3.03364e+06,1078.6,1066.84,0
1960-06-24,4565.42,148223,1916.16,3.03476e+06,948.14,929.034,0
1960-07-01,4044.97,147626,1675.11,3.0356e+06,828.867,816.403,0
1960-07-08,3562.75,147248,1457.32,3.03618e+06,721.102,708.962,0
1960-07-15,3121.5,147065,1262.58,3.03653e+06,624.74,606.654,0
1960-07-22,2722.18,147057,1090.02,3.03666e+06,539.358,548.397,0
1960-07-29,2364.37,147200,938.37,3.0366e+06,464.317,476.674,0
1960-08-05,2046.54,147477,806.041,3.03636e+06,398.839,398.242,0
1960-08-12,1766.45,147870,691.309,3.03597e+06,342.068,339.744,0
1960-08-19,1521.33,148362,592.394,3.03544e+06,293.124,301.081,0
1960-08-26,1308.16,148940,507.536,3.0348e+06,251.135,256.777,0
1960-09-02,1123.81,149592,435.047,3.03406e+06,215.267,218.947,0
1960-09-09,965.149,150305,373.35,3.03323e+06,184.738,182.402,0
1960-09-16,829.193,151072,321,3.03232e+06,158.835,138.514,0
1960-09-23,713.121,151884,276.689,3.03134e+06,136.909,131.819,0
1960-09-30,614.337,152734,239.258,3.03032e+06,118.388,108.74,0
1960-10-07,530.487,153617,207.684,3.02924e+06,102.765,98.4463,0
1960-10-14,459.465,154526,181.079,3.02812e+06,89.6001,90.0772,0
1960-10-21,399.413,155459,158.676,3.02697e+06,78.5149,64.7008,0
1960-10-28,348.703,156411,139.819,3.02579e+06,69.1843,53.1605,0
1960-11-04,305.923,157380,123.95,3.02459e+06,61.3322,64.765,0
1960-11-11,269.861,158363,110.598,3.02337e+06,54.7252,50.3645,0
1960-11-18,239.48,159358,99.3646,3.02213e+06,49.1668,48.7591,0
1960-11-25,213.898,160363,89.9181,3.02087e+06,44.4926,53.3678,0
1960-12-02,192.37,161376,81.9807,3.0196e+06,40.5651,42.7503,0
1960-12-09,174.27,162397,75.3209,3.01832e+06,37.2697,37.8611,0
1960-12-16,159.072,163424,69.7465,3.01703e+06,34.5114,38.5786,0
1960-12-23,146.335,164456,65.0976,3.01573e+06,32.2111,30.9722,0
1960-12-30,135.694,165493,61.2418,3.01443e+06,30.3032,31.1066,0
1961-01-06,126.841,166534,58.0675,3.0134e+06,28.7325,24.6261,0
1961-01-13,119.517,167578,55.4784,3.01247e+06,27.4514,25.1885,0
1961-01-20,113.511,168624,53.4029,3.01154e+06,26.4244,24.9006,0
1961-01-27,108.646,169673,51.7777,3.01061e+06,25.6202,28.8064,0
1961-02-03,104.776,170723,50.5491,3.00968e+06,25.0123,21.9919,0
1961-02-10,101.777,171775,49.6717,3.00874e+06,24.5782,29.8218,0
1961-02-17,99.5428,172828,49.1058,3.0078e+06,24.2982,25.5863,0
1961-02-24,97.9838,173882,48.8166,3.00686e+06,24.155,28.2759,0
1961-03-03,97.0207,174937,48.7721,3.00591e+06,24.133,15.6121,0
1961-03-10,96.5828,175992,48.9426,3.00497e+06,24.2174,23.3261,0
1961-03-17,96.6051,177047,49.2995,3.00403e+06,24.394,30.0344,0
1961-03-24,97.0262,178102,49.814,3.00308e+06,24.6486,22.3901,0
1961-03-31,97.7863,179157,50.4569,3.00214e+06,24.9667,27.4623,0
1961-04-07,98.826,180212,51.1982,3.00119e+06,25.3335,28.0912,0
1961-04-14,100.085,181267,52.0065,3.00025e+06,25.7334,27.3015,0
1961-04-21,101.501,182321,52.8489,2.9993e+06,26.1503,27.2783,0
1961-04-28,103.011,183376,53.692,2.99836e+06,26.5675,25.8,0
1961-05-05,104.549,184429,54.5015,2.99741e+06,26.968,25.4701,0
1961-05-12,106.051,185483,55.2437,2.99647e+06,27.3353,29.1558,0
1961-05-19,107.453,186537,55.8863,2.99552e+06,27.6532,26.7625,0
1961-05-26,108.691,187591,56.3994,2.99458e+06,27.9071,29.7738,0
1961-06-02,109.709,188645,56.7568,2.99364e+06,28.084,30.4728,0
1961-06-09,110.455,189699,56.9377,2.99269e+06,28.1735,32.3158,0
1961-06-16,110.888,190754,56.9269,2.99175e+06,28.1682,25.5073,0
1961-06-23,110.977,191810,56.7166,2.9908e+06,28.0641,29.2645,0
1961-06-30,110.702,192866,56.306,2.98986e+06,27.8609,19.7054,0
1961-07-07,110.058,193924,55.7022,2.98891e+06,27.5621,34.1419,0
1961-07-14,109.052,194984,54.9193,2.98796e+06,27.1747,31.4488,0
1961-07-21,107.706,196044,53.9779,2.98702e+06,26.7089,24.6412,0
1961-07-28,106.054,197107,52.9042,2.98607e+06,26.1776,23.7278,0
1961-08-04,104.138,198171,51.7286,2.98512e+06,25.596,25.1035,0
1961-08-11,102.012,199237,50.4844,2.98416e+06,24.9803,27.4086,0
1961-08-18,99.7339,200305,49.2065,2.98321e+06,24.348,16.592,0
1961-08-25,97.3673,201374,47.9298,2.98225e+06,23.7163,27.9493,0
1961-09-01,94.9765,202446,46.6888,2.98129e+06,23.1022,24.0816,0
1961-09-08,92.6259,203519,45.5165,2.98033e+06,22.5221,28.114,0
1961-09-15,90.3785,204594,44.4438,2.97937e+06,21.9913,23.2811,0
1961-09-22,88.2947,205670,43.4998,2.97841e+06,21.5242,24.4039,0
1961-09-29,86.4323,206748,42.7118,2.97744e+06,21.1343,22.6561,0
1961-10-06,84.8459,207827,42.1055,2.97648e+06,20.8343,25.6678,0
1961-10-13,83.5884,208906,41.7064,2.97551e+06,20.6369,18.8574,0
1961-10-20,82.7113,209987,41.5401,2.97454e+06,20.5545,19.8509,0
1961-10-27,82.2671,211068,41.6335,2.97357e+06,20.6008,18.183,0
1961-11-03,82.3105,212149,42.0165,2.9726e+06,20.7903,26.6282,0
1961-11-10,82.9015,213230,42.7232,2.97163e+06,21.14,25.4147,0
1961-11-17,84.1075,214311,43.7937,2.97066e+06,21.6697,23.3442,0
1961-11-24,86.0073,215390,45.2763,2.96969e+06,22.4033,27.3041,0
1961-12-01,88.6941,216469,47.2294,2.96872e+06,23.3697,18.7786,0
1961-12-08,92.281,217545,49.725,2.96775e+06,24.6045,32.5438,0
1961-12-15,96.9053,218619,52.8512,2.96678e+06,26.1514,16.9268,0
1961-12-22,102.736,219689,56.717,2.96582e+06,28.0643,27.6299,0
1961-12-29,109.979,220755,61.4564,2.96486e+06,30.4094,28.1104,0
1962-01-05,118.892,221816,67.2358,2.96376e+06,33.2691,32.5247,0
1962-01-12,129.792,222870,74.2638,2.96256e+06,36.7467,40.2553,0
1962-01-19,143.067,223916,82.7893,2.96137e+06,40.9652,43.3871,0
1962-01-26,159.192,224951,93.1193,2.96019e+06,46.0766,38.3529,0
1962-02-02,178.749,225974,105.628,2.95901e+06,52.2663,57.043,0
1962-02-09,202.445,226981,120.772,2.95785e+06,59.7595,58.7357,0
1962-02-16,231.14,227971,139.099,2.9567e+06,68.8278,57.0486,0
1962-02-23,265.867,228938,161.266,2.95556e+06,79.7965,73.2264,0
1962-03-02,307.862,229878,188.054,2.95445e+06,93.0515,87.3343,0
1962-03-09,358.587,230787,220.376,2.95336e+06,109.045,117.904,0
1962-03-16,419.752,231656,259.288,2.9523e+06,128.299,131.074,0
1962-03-23,493.326,232479,305.989,2.95127e+06,151.407,152.786,0
1962-03-30,581.536,233246,361.808,2.95028e+06,179.027,183.366,0
1962-04-06,686.847,233947,428.179,2.94934e+06,211.868,224.429,0
1962-04-13,811.904,234569,506.593,2.94846e+06,250.669,252.269,0
1962-04-20,959.448,235100,598.522,2.94765e+06,296.156,298.853,0
1962-04-27,1132.17,235524,705.315,2.94692e+06,348.999,339.493,0
1962-05-04,1332.54,235826,828.061,2.94629e+06,409.735,422.641,0
1962-05-11,1562.53,235989,967.427,2.94576e+06,478.695,490.748,0
1962-05-18,1823.35,235995,1123.47,2.94536e+06,555.907,544.377,0
1962-05-25,2115.14,235831,1295.46,2.9451e+06,641.011,649.218,0
1962-06-01,2436.61,235480,1481.72,2.945e+06,733.175,739.065,0
1962-06-08,2784.83,234932,1679.51,2.94507e+06,831.042,865.806,0
1962-06-15,3154.98,234180,1885,2.94532e+06,932.723,939.965,0
1962-06-22,3540.42,233219,2093.41,2.94576e+06,1035.84,1047.35,0
1962-06-29,3932.75,232054,2299.15,2.9464e+06,1137.65,1123.31,0
1962-07-06,4322.24,230692,2496.24,2.94724e+06,1235.17,1251.16,0
1962-07-13,4698.36,229148,2678.69,2.94828e+06,1325.45,1351.71,0
1962-07-20,5050.53,227443,2841.01,2.9495e+06,1405.77,1423.47,0
1962-07-27,5368.82,225602,2978.62,2.95089e+06,1473.86,1428.76,0
1962-08-03,5644.78,223651,3088.23,2.95243e+06,1528.09,1549.68,0
1962-08-10,5871.96,221622,3168.07,2.9541e+06,1567.6,1566.59,0
1962-08-17,6046.4,219544,3217.92,2.95587e+06,1592.27,1629.69,0
1962-08-24,6166.75,217446,3239.05,2.95771e+06,1602.72,1607.89,0
1962-08-31,6234.16,215354,3233.93,2.95961e+06,1600.19,1615.88,0
1962-09-07,6252.04,213291,3205.96,2.96152e+06,1586.35,1562.84,0
1962-09-14,6225.53,211276,3159.13,2.96343e+06,1563.17,1543.11,0
1962-09-21,6161.03,209324,3097.62,2.96531e+06,1532.74,1523.64,0
1962-09-28,6065.63,207444,3025.62,2.96716e+06,1497.11,1491.58,0
1962-10-05,5946.63,205644,2947,2.96894e+06,1458.21,1469.41,0
1962-10-12,5811.13,203927,2865.26,2.97066e+06,1417.77,1424.89,0
1962-10-19,5665.7,202292,2783.38,2.97231e+06,1377.25,1369.25,0
1962-10-26,5516.2,200738,2703.82,2.97388e+06,1337.89,1330.93,0
1962-11-02,5367.67,199260,2628.55,2.97538e+06,1300.64,1319.09,0
1962-11-09,5224.29,197852,2559.05,2.9768e+06,1266.25,1231.92,0
1962-11-16,5089.39,196508,2496.41,2.97814e+06,1235.25,1231.57,0
1962-11-23,4965.53,195220,2441.33,2.97942e+06,1208,1201.17,0
1962-11-30,4854.57,193979,2394.23,2.98064e+06,1184.7,1206.76,0
1962-12-07,4757.73,192778,2355.3,2.98181e+06,1165.43,1193.02,0
1962-12-14,4675.73,191609,2324.48,2.98293e+06,1150.18,1140.12,0
1962-12-21,4608.81,190463,2301.56,2.98401e+06,1138.84,1139.2,0
1962-12-28,4556.81,189334,2286.14,2.98506e+06,1131.21,1113.85,0
1963-01-04,4519.19,188213,2277.69,2.98618e+06,1127.03,1144.26,0
1963-01-11,4494.97,187096,2275.37,2.98744e+06,1125.88,1154.62,0
1963-01-18,4482.98,185975,2278.41,2.98868e+06,1127.38,1085.76,0
1963-01-25,4481.75,184848,2285.86,2.98992e+06,1131.07,1106.24,0
1963-02-01,4489.52,183710,2296.61,2.99116e+06,1136.39,1178.01,0
1963-02-08,4504.22,182560,2309.37,2.9924e+06,1142.71,1132.49,0
1963-02-15,4523.52,181397,2322.75,2.99366e+06,1149.32,1146.17,0
1963-02-22,4544.8,180221,2335.2,2.99492e+06,1155.49,1214.09,0
1963-03-01,4565.23,179037,2345.12,2.99619e+06,1160.39,1157.09,0
1963-03-08,4581.81,177846,2350.84,2.99748e+06,1163.23,1165.82,0
1963-03-15,4591.45,176657,2350.72,2.99877e+06,1163.17,1167.72,0
1963-03-22,4591.07,175475,2343.2,3.00006e+06,1159.44,1167.27,0
1963-03-29,4577.75,174310,2326.88,3.00135e+06,1151.37,1170.38,0
1963-04-05,4548.83,173171,2300.61,3.00263e+06,1138.37,1104.63,0
1963-04-12,4502.06,172070,2263.53,3.00388e+06,1120.02,1110.9,0
1963-04-19,4435.74,171018,2215.18,3.00511e+06,1096.1,1093.65,0
1963-04-26,4348.8,170026,2155.49,3.0063e+06,1066.56,1097.02,0
1963-05-03,4240.92,169105,2084.82,3.00744e+06,1031.6,1036.92,0
1963-05-10,4112.49,168264,2003.95,3.00852e+06,991.578,985.072,0
1963-05-17,3964.66,167514,1914,3.00953e+06,947.069,956.106,0
1963-05-24,3799.26,166862,1816.41,3.01045e+06,898.782,888.671,0
1963-05-31,3618.7,166314,1712.86,3.01129e+06,847.543,853.733,0
1963-06-07,3425.84,165873,1605.13,3.01204e+06,794.24,760.374,0
1963-06-14,3223.82,165543,1495.08,3.01268e+06,739.786,756.602,0
1963-06-21,3015.96,165323,1384.51,3.01322e+06,685.072,690.871,0
1963-06-28,2805.55,165213,1275.09,3.01365e+06,630.932,611.461,0
1963-07-05,2595.74,165210,1168.34,3.01397e+06,578.11,555.584,0
1963-07-12,2389.43,165309,1065.55,3.01419e+06,527.245,562.447,0
1963-07-19,2189.18,165506,967.751,3.0143e+06,478.855,454.305,0
1963-07-26,1997.11,165795,875.753,3.01431e+06,433.333,424.827,0
1963-08-02,1814.95,166170,790.102,3.01423e+06,390.952,384.955,0
1963-08-09,1643.96,166623,711.123,3.01406e+06,351.872,345.528,0
1963-08-16,1485.01,167149,638.934,3.0138e+06,316.153,315.09,0
1963-08-23,1338.55,167739,573.487,3.01347e+06,283.769,308.033,0
1963-08-30,1204.71,168389,514.59,3.01306e+06,254.626,256.793,0
1963-09-06,1083.35,169091,461.947,3.01259e+06,228.577,230.393,0
1963-09-13,974.052,169839,415.186,3.01206e+06,205.439,205.439,0
1963-09-20,876.269,170628,373.885,3.01148e+06,185.003,175.666,0
1963-09-27,789.31,171454,337.6,3.01085e+06,167.048,174.839,0
1963-10-04,712.409,172311,305.879,3.01018e+06,151.353,154.339,0
1963-10-11,644.761,173195,278.282,3.00947e+06,137.697,142.788,0
1963-10-18,585.555,174103,254.39,3.00873e+06,125.875,127.351,0
1963-10-25,534,175031,233.811,3.00797e+06,115.693,127.383,0
1963-11-01,489.344,175976,216.19,3.00718e+06,106.974,109.998,0
1963-11-08,450.883,176936,201.205,3.00637e+06,99.559,97.2956,0
1963-11-15,417.975,177909,188.574,3.00554e+06,93.3088,101.39,0
1963-11-22,390.044,178891,178.049,3.00469e+06,88.101,92.0841,0
1963-11-29,366.577,179882,169.419,3.00383e+06,83.8306,80.3174,0
1963-12-06,347.129,180880,162.505,3.00296e+06,80.4093,77.6817,0
1963-12-13,331.317,181882,157.158,3.00209e+06,77.764,68.4894,0
1963-12-20,318.819,182889,153.261,3.0012e+06,75.8354,79.7921,0
1963-12-27,309.368,183897,150.718,3.00032e+06,74.5773,72.7263,0
1964-01-03,302.752,184906,149.46,2.99948e+06,73.9548,67.8865,0
1964-01-10,298.797,185915,149.432,2.99876e+06,73.9407,68.7138,0
1964-01-17,297.381,186923,150.604,2.99805e+06,74.5207,73.3059,0
1964-01-24,298.42,187928,152.966,2.99734e+06,75.6893,69.0014,0
1964-01-31,301.867,188929,156.519,2.99663e+06,77.4474,79.568,0
1964-02-07,307.702,189924,161.276,2.99592e+06,79.8012,79.0265,0
1964-02-14,315.931,190914,167.259,2.99522e+06,82.7618,76.7289,0
1964-02-21,326.582,191896,174.496,2.99452e+06,86.3428,79.6601,0
1964-02-28,339.692,192869,183.016,2.99383e+06,90.5587,102.713,0
1964-03-06,355.304,193832,192.846,2.99315e+06,95.4226,102.493,0
1964-03-13,373.459,194784,204.004,2.99247e+06,100.944,97.5647,0
1964-03-20,394.184,195723,216.494,2.99181e+06,107.124,120.187,0
1964-03-27,417.483,196647,230.301,2.99115e+06,113.956,109.426,0
1964-04-03,443.321,197557,245.382,2.99051e+06,121.418,132.55,0
1964-04-10,471.62,198449,261.661,2.98989e+06,129.473,125.847,0
1964-04-17,502.24,199324,279.023,2.98928e+06,138.064,120.707,0
1964-04-24,534.971,200181,297.31,2.98868e+06,147.113,147.52,0
1964-05-01,569.527,201018,316.318,2.9881e+06,156.518,151.62,0
1964-05-08,605.539,201836,335.799,2.98754e+06,166.157,166.633,0
1964-05-15,642.558,202633,355.461,2.987e+06,175.886,172.66,0
1964-05-22,680.058,203411,374.982,2.98648e+06,185.546,192.325,0
1964-05-29,717.456,204170,394.016,2.98598e+06,194.964,191.453,0
1964-06-05,754.123,204910,412.212,2.9855e+06,203.968,223.856,0
1964-06-12,789.419,205633,429.23,2.98504e+06,212.388,212.519,0
1964-06-19,822.713,206340,444.757,2.98459e+06,220.072,220.997,0
1964-06-26,853.426,207033,458.531,2.98416e+06,226.887,234.295,0
1964-07-03,881.052,207714,470.351,2.98375e+06,232.736,221.031,0
1964-07-10,905.198,208385,480.095,2.98335e+06,237.557,225.896,0
1964-07-17,925.599,209048,487.725,2.98296e+06,241.332,247.616,0
1964-07-24,942.136,209706,493.289,2.98258e+06,244.086,226.261,0
1964-07-31,954.849,210359,496.922,2.98221e+06,245.883,256.787,0
1964-08-07,963.925,211011,498.835,2.98184e+06,246.83,253.005,0
1964-08-14,969.699,211662,499.305,2.98148e+06,247.062,232.93,0
1964-08-21,972.629,212313,498.66,2.98112e+06,246.743,249.945,0
1964-08-28,973.278,212965,497.267,2.98076e+06,246.054,235.65,0
1964-09-04,972.295,213619,495.52,2.9804e+06,245.189,243.908,0
1964-09-11,970.384,214275,493.823,2.98004e+06,244.35,235.357,0
1964-09-18,968.291,214931,492.587,2.97968e+06,243.738,257.448,0
1964-09-25,966.787,215588,492.224,2.97932e+06,243.559,245.786,0
1964-10-02,966.652,216244,493.143,2.97896e+06,244.013,246.152,0
1964-10-09,968.68,216896,495.753,2.9786e+06,245.305,268.852,0
1964-10-16,973.669,217544,500.472,2.97824e+06,247.64,252.026,0
